id,matrix,size_dist,lognorm_sigma,max_load_spec,max_load,top10pct_load,oversub,was__ns3__pmn_m,p99__ns3__pmn_m,was__ns3__pmn_mc,p99__ns3__pmn_mc,was__ns3__ns3_path,p99__ns3__ns3_path,was__ns3__pmn_m_path,p99__ns3__pmn_m_path
97,Matrix B,CacheFollower,2.0,0.7116169967606567,0.7184943382740117,0.5937037730825488,2-to-1,1.043169566707598,0.04325443971451514,0.8934287534668091,-0.03661674201614347,0.6704224521224316,-0.0768766238044534,0.32156904604138314,-0.10959696548122513
98,Matrix A,Hadoop,1.0,0.2909727515998869,0.3103203059218497,0.2559985687476541,1-to-1,0.1603941231395345,0.010116655395749467,0.10204905350245468,0.020072276703371347,0.031182238781093927,-0.02681750180879846,0.06948122124929137,-0.033276201909505976
99,Matrix A,WebServer,2.0,0.3360553892659176,0.3697394810510294,0.2958318022673099,1-to-1,0.11595617915827182,0.012750050421244082,0.09678646259099086,-0.09285670017481197,0.04365348804577464,-0.05409055376312152,0.07175126753525603,0.0335712465105149
100,Matrix B,CacheFollower,2.0,0.373830321652044,0.3774312952280635,0.31187773115389816,2-to-1,0.16070588852716003,-0.13529735808475377,0.20359459484741227,-0.1641753303362786,0.09810684426348028,0.001257870793703756,0.12166774541074545,-0.08008817168447387
101,Matrix C,CacheFollower,1.0,0.41476002394153044,0.42335820357146536,0.1810640099661064,2-to-1,0.12557445980620485,0.05879158781705154,0.12061880787414286,0.05655854371715092,0.18185116200033294,-0.02638157160404718,0.10729248819720646,-0.00740803927413013
102,Matrix A,CacheFollower,1.0,0.4932731422127044,0.49515556579549436,0.3209782763519563,4-to-1,0.14641157981768427,0.1081182064650967,0.1368209810847649,-0.3029832462167536,0.06484709863507411,-0.013864956313289612,0.06546636372651893,0.008967005162727084
103,Matrix C,WebServer,1.0,0.3493656036161469,0.3719656426117373,0.1742384966353394,4-to-1,0.2988504683544597,0.018710584179084284,0.8610685462628951,-0.5624980589926806,0.09244651643899025,-0.01099696604465743,0.14595874060878355,-0.00533851472032357
104,Matrix A,CacheFollower,1.0,0.7313691177103281,0.7343225708795685,0.6421842049831185,1-to-1,1.0741696783487908,0.1420932639775496,1.0577576817733627,0.31425022769258903,0.6193872253374855,-0.14501847930850245,0.11979372311693101,-0.0072058718742889355
105,Matrix C,CacheFollower,2.0,0.5642609863149368,0.577371728277767,0.2807255489088077,4-to-1,0.4756063727760722,0.10365674620911006,1.308899567724244,-0.0361604178702783,0.43973852335895547,-0.06872212797089879,0.07610696659711544,0.035074560177214185
106,Matrix A,CacheFollower,1.0,0.6016512914975161,0.6041017521631455,0.5583768140348445,2-to-1,0.506159769817783,0.11703785006054919,0.3182982847537808,-0.050116171052375584,0.3223807852605667,-0.10750112112451941,0.07621501121123038,-0.0022965947850669076
107,Matrix B,WebServer,2.0,0.34208557771505443,0.34871062398528363,0.2802863820167063,4-to-1,,,,,,,,
108,Matrix B,CacheFollower,1.0,0.6422320509290859,0.6485562557778658,0.5269304106823306,1-to-1,,,,,,,,
109,Matrix A,WebServer,2.0,0.4584110642684848,0.5043054193544497,0.42666544858898825,2-to-1,0.257369216792082,0.10601438853940186,0.22181578344708647,0.03045257068847447,0.08703489111240166,-0.08060208004707607,0.08529524838953156,-0.023103684613259626
110,Matrix C,CacheFollower,1.0,0.6698157913107089,0.6836947476409619,0.29240607968088345,2-to-1,0.48635422778275555,0.1905356241568223,1.7142126998603375,0.16181451289236803,0.9180826672549105,-0.17141585568507958,0.43372084489128476,0.023928012231375518
