id,matrix,size_dist,lognorm_sigma,max_load_spec,max_load,top10pct_load,oversub,was__ns3__pmn_m,p99__ns3__pmn_m,was__ns3__pmn_mc,p99__ns3__pmn_mc,was__ns3__ns3_path,p99__ns3__ns3_path,was__ns3__pmn_m_path,p99__ns3__pmn_m_path
45,Matrix B,Hadoop,2.0,0.31627027149863873,0.33479184049334504,0.25728827577072627,4-to-1,0.014080839146042,0.4090224048670781,0.014080839146042,0.4090224048670781,0.0020649895365280483,-0.005207964534316556,0.014080839146042,0.4090224048670781
46,Matrix A,Hadoop,1.0,0.47397038559206334,0.5274056523178261,0.4185176290303591,1-to-1,0.11127859320523856,-0.11250763905281981,0.11127859320523856,-0.11250763905281981,0.0833517999329312,-0.07396628231292428,0.11127859320523856,-0.11250763905281981
47,Matrix A,WebServer,2.0,0.6494533494271933,0.6729868406529171,0.42088085930964775,4-to-1,0.2017645802076204,0.06967367302993621,0.2017645802076204,0.06967367302993621,0.06490577796073561,-0.10236493384835835,0.2017645802076204,0.06967367302993621
48,Matrix B,CacheFollower,2.0,0.5399094882804178,0.5408087976769338,0.4427673727980769,1-to-1,0.013720817587991527,-0.02201602359469321,0.013720817587991527,-0.02201602359469321,0.003822074269324359,-0.003148433709255192,0.013720817587991527,-0.02201602359469321
49,Matrix A,WebServer,2.0,0.2777694326655076,0.3054348910017457,0.2571508445877292,2-to-1,0.10500271967133495,0.0975611891150798,0.10500271967133495,0.0975611891150798,0.029179585593410037,-0.01037146576695403,0.10500271967133495,0.0975611891150798
50,Matrix A,Hadoop,1.0,0.6220991136292884,0.6923034695320553,0.5493706889736565,1-to-1,0.3183330220460125,-0.054576062283960364,0.3183330220460125,-0.054576062283960364,0.2657683245623614,-0.1344065306773071,0.3183330220460125,-0.054576062283960364
51,Matrix A,CacheFollower,1.0,0.4556169864961452,0.46164408587877637,0.29621112248578785,4-to-1,0.11161975486271788,0.19259116863319442,0.11161975486271788,0.19259116863319442,0.05598349863157568,-0.028666614861500406,0.11161975486271788,0.19259116863319442
52,Matrix C,CacheFollower,1.0,0.6112845687720734,0.6275988282643294,0.2550433104573287,1-to-1,0.4312976983074239,0.05884330712344345,0.4312976983074239,0.05884330712344345,0.5355163228911686,-0.1239654235190974,0.4312976983074239,0.05884330712344345
53,Matrix C,CacheFollower,2.0,0.7390207853323516,0.7646978926837265,0.3107609233276156,1-to-1,1.2899336663724927,0.14978743211035508,1.2899336663724927,0.14978743211035508,1.834435607082598,-0.2365870373763718,1.2899336663724927,0.14978743211035508
54,Matrix C,CacheFollower,1.0,0.3997012306279446,0.4103583171062318,0.16676121584281794,1-to-1,0.08540110580578314,0.04997488997452557,0.08540110580578314,0.04997488997452557,0.1560898024863253,-0.015484347509196828,0.08540110580578314,0.04997488997452557
55,Matrix A,WebServer,2.0,0.5696093428489593,0.5901375955683973,0.36906757060649337,4-to-1,0.18226732355230285,0.23399848328674627,0.18226732355230285,0.23399848328674627,0.04151835195680716,-0.028592197653028964,0.18226732355230285,0.23399848328674627
56,Matrix A,CacheFollower,2.0,0.5593355068507759,0.5638590579675894,0.48947584433828023,1-to-1,0.5079543687533445,0.15842635208160702,0.5079543687533445,0.15842635208160702,0.23709565473346988,-0.138334828341849,0.5079543687533445,0.15842635208160702
57,Matrix B,Hadoop,2.0,0.6056914918947001,0.6131602638930506,0.5022591108099878,2-to-1,0.048305709812530934,-0.4382461788306055,0.048305709812530934,-0.4382461788306055,0.005509120937964715,0.05492393125649618,0.048305709812530934,-0.4382461788306055
58,Matrix A,WebServer,1.0,0.46186434056093467,0.5087321994247549,0.40623394233630045,1-to-1,0.2871379418138106,0.21057568065918347,0.2871379418138106,0.21057568065918347,0.07508893388256525,0.041335649167221857,0.2871379418138106,0.21057568065918347
